pheno_name	test_p	residuals_norm_p	het_test_p
OTU-B_1981	0.347673391796969	2.05720341560996e-05	0.818435855666156
OTU-B_1357	0.352484097895347	0.00100328271830573	0.900972482654763
OTU-B_474	0.000826625003495954	0.595793450356253	0.375069772697366
OTU-B_3483	0.000666694942453878	9.53060662135763e-06	0.547035993009733
OTU-B_2976	0.0143532510455109	1.09722676179331e-05	0.776056207028006
OTU-B_1161	0.000493262285408164	1.35162548883231e-07	0.982243333240509
OTU-B_298	6.42029456243309e-05	1.27628823603144e-12	0.0158854442447227
OTU-B_724	0.0120918050420452	8.44808235888971e-06	0.5131118115052
OTU-B_2693	0.00667086581633783	1.3461595133331e-13	0.227589315516639
OTU-B_583	0.728129123488928	1.90634005309281e-08	0.411718980105879
OTU-B_935	0.874880539571319	0.00256651339659165	0.993272862695519
OTU-B_3424	0.223511900380127	1.01313351528277e-15	0.119414037397262
OTU-B_3755	0.746162314200279	4.80460442137884e-06	0.472513890951313
OTU-B_279	8.62061995113524e-13	2.4035339324491e-10	0.142185426859616
OTU-B_985	0.638129641598951	0.000876854400233424	0.510791055134269
OTU-B_2919	0.0846841588300744	1.24349925650721e-21	0.000738543153507223
OTU-B_694	7.03339734480222e-25	9.22150701865415e-06	0.567758135649084
OTU-B_331	4.70967568899052e-07	0.787103358567342	0.877995043856707
OTU-B_422	7.30907202388383e-11	1.16012734148871e-10	0.353505172377703
OTU-B_1523	0.000239170448024728	4.15450992742029e-07	0.48670964372444
OTU-B_218	1.09627172902873e-19	1.17064500540316e-11	0.243809366913179
OTU-B_1185	0.013013269133155	4.85106280192313e-09	0.92891585921857
OTU-B_449	0.903076112156508	0.00030114209056227	0.339682942444852
OTU-B_2272	0.0292164362646212	3.22587837271031e-07	0.21310249446992
OTU-B_2622	0.878380037204059	0.00429614404376766	0.417777177593086
OTU-B_1316	0.809404121982332	0.00073430415400548	0.87611396333312
OTU-B_1767	0.256388390598535	0.011264441754858	0.134149446377662
OTU-B_1847	0.953893481126261	0.817272920085691	0.90579002097277
OTU-B_3698	0.00600244629070539	5.30258868650515e-05	0.63045010986659
OTU-B_3752	0.069511851228157	0.000897295673391528	0.632599179632296
OTU-B_2513	0.973475195970676	0.000202747711912262	0.76274746705103
OTU-B_2531	0.69731640973903	4.10949135566943e-09	0.0906995748737495
OTU-B_2690	0.671657106810066	0.0737878843844884	0.787692369261352
OTU-B_528	0.823839004288704	0.231633237773865	0.482751842742819
OTU-B_3170	0.465876773532933	0.0703311336503197	0.795024241619923
OTU-B_1369	0.999985994095479	0.507826366936132	0.851421843056959
OTU-B_1197	0.939198867143956	0.930167598036081	0.974576290775999
OTU-B_3323	0.35440274724256	3.93906981359805e-09	0.112871395232376
OTU-B_618	0.94052544165036	0.00171443541013041	0.419812996624353
OTU-B_3700	0.551658986086575	6.18433773979037e-06	0.678085650133513
OTU-B_2207	0.999985994095479	0.0897466374645923	0.715101612275967
OTU-B_1577	0.80861243264459	0.0911493657143187	0.943345541770562
OTU-B_2140	0.046461041921669	0.0218227592474771	0.858702032094954
OTU-B_1333	0.300824492943957	0.341848793358217	0.761175942586346
OTU-B_2381	0.480303090506629	7.6716098842485e-06	0.470572078351584
OTU-B_3138	0.000120552220655225	2.75166926000877e-06	0.546940903428681
OTU-B_1649	0.19709377512952	0.140045345240601	0.78285114142138
OTU-B_1494	0.616050830083203	0.643972268203626	0.521410094371577
OTU-B_333	0.999985994095479	2.85406211158195e-05	0.342784277764011
OTU-B_621	0.702429443959927	0.00175961690135245	0.537655931141496
OTU-B_3442	0.24016199344315	5.68738860237889e-05	0.502488955432963
OTU-B_857	0.999985994095479	0.0723822039216015	0.174612120580744
OTU-B_1115	0.875812436657895	0.00424135298304807	0.803811394325456
OTU-B_1468	0.417254133140104	0.517685803578434	0.850518312983802
OTU-B_59	6.69050995254741e-08	0.288844801426148	0.943314850447893
OTU-B_1739	0.999985994095479	0.000466381114779402	0.669613388062669
OTU-B_777	0.827119034258652	2.48261565347103e-07	0.0154388666143229
OTU-B_807	0.999985994095479	0.003541616161	0.0809402059728942
OTU-B_171	0.999985994095479	2.9941760839486e-14	0.0064958146041333
OTU-B_2952	0.347090785092632	8.97770466548476e-05	0.642576374835018
OTU-B_3223	0.00765075840533417	9.81241710372902e-06	0.287786028134411
OTU-B_1640	0.962390964698803	0.000163384961139817	0.974089299900738
OTU-B_926	0.0345468417363404	0.000152682791531247	0.760295686551163
OTU-B_1066	9.2938057513187e-06	1.57740035513425e-05	0.767212834633603
OTU-B_3607	0.380530067758697	0.00103517098391071	0.971099424466679
OTU-B_224	0.301892192455325	0.0958755509009531	0.410133978569063
OTU-B_233	3.44222179703568e-10	0.0215889311132748	0.754272272784981
OTU-B_1030	0.000350317680302649	1.05137103534046e-05	0.679610942949874
OTU-B_2501	0.241442671151788	1.87253665794513e-08	0.716323045271257
OTU-B_3683	0.260843488918355	5.52974301847194e-06	0.456373455195566
OTU-B_591	0.999985994095479	4.46445319299664e-08	0.278811228449807
OTU-B_1561	0.999985994095479	0.643850857557069	0.844997749303435
OTU-B_2475	0.381522287494416	0.178082973035605	0.657273591116093
OTU-B_2923	0.745350431224302	0.00419775760690989	0.548226142857348
OTU-B_1104	0.999985994095479	0.202485017633401	0.401803224529887
OTU-B_1880	0.734733578030414	0.00667350849051563	0.987266266800224
OTU-B_3085	0.370229826306894	0.00355650000932613	0.865200430696889
OTU-B_219	0.994611849576551	5.04756371123222e-14	0.000353317169387091
OTU-B_634	0.121528568756064	2.63163300669659e-10	0.500867656739621
OTU-B_2376	0.999985994095479	0.00196044224401259	0.936304273963888
OTU-B_2825	0.58876115929404	0.00515091752355437	0.731572160646591
OTU-B_1425	0.912501668656811	0.00785486182900859	0.593998277809152
OTU-B_2108	0.955649880096998	9.89886919468986e-05	0.358970854222182
OTU-B_415	0.0287237944492214	5.5884972984926e-07	0.0561539406636819
OTU-B_838	1.0803254037755e-24	0.0934925063851589	0.541875979870216
OTU-B_680	0.899415381450792	0.000335113332673919	0.176614947927258
OTU-B_1411	0.736226968912833	0.00179536762830157	0.88389430821358
OTU-B_1628	0.944345161799003	0.431218367068634	0.919658737611046
OTU-B_2966	0.370229826306894	1.52846529777833e-05	0.541496870753694
OTU-B_1109	0.0525985198954819	2.1366807119753e-07	0.617371571455216
OTU-B_1419	0.999985994095479	0.0457160275603779	0.782089998954027
OTU-B_1664	0.686876597333252	0.0228637973868631	0.861410751806336
OTU-B_2030	0.999985994095479	0.0452800565441258	0.463970433965447
OTU-B_1748	0.999985994095479	0.000340407279167156	0.968375742246486
OTU-B_2842	0.999985994095479	0.000139423616691946	0.667570534979681
OTU-B_3394	0.19709377512952	5.57464154144993e-06	0.525513752162775
OTU-B_204	0.977139295932616	0.978277796356895	0.903195025132214
OTU-B_1380	0.803140190440651	0.00275446602516401	0.864876377840441
OTU-B_1458	0.999985994095479	0.00145581557060138	0.993404104079724
OTU-B_2293	0.999985994095479	0.0105969263308476	0.448389457325714
OTU-B_2399	0.413116193215163	0.00469595076982747	0.418799305769679
OTU-B_2596	0.814269473586485	2.67133483600091e-07	0.148890366951017
OTU-B_1848	0.132160229644389	0.0547340247696131	0.739940455879895
OTU-B_2574	0.939391382579261	3.02371934061227e-06	0.342001951634425
OTU-B_653	0.00477146613158932	0.00184403801670117	0.433074959138079
OTU-B_1610	0.291739175108675	0.00157648519008202	0.727872162236878
OTU-B_3180	0.963379834816698	0.00329757658940909	0.665159240998803
OTU-B_1308	0.0480631243554842	2.07776085703256e-07	0.905112081149661
OTU-B_1947	0.861074273749702	0.396635809402592	0.640441820180109
OTU-B_1152	0.185759180821252	0.000568745366051828	0.671538389073806
OTU-B_918	9.92574423010998e-05	1.96853044371899e-06	0.957337370146967
OTU-B_1932	0.999985994095479	0.072080952144052	0.786702619969582
OTU-B_3067	0.0667726466271109	2.19654888741549e-10	0.242242366310928
OTU-B_1491	0.000552097973933148	3.59655892618374e-06	0.959551340056179
OTU-B_1227	0.81473772571022	0.435499929511781	0.810465219092933
OTU-B_2700	0.999985994095479	0.0229155800826644	0.960812535005542
OTU-B_3573	0.19270293847818	0.000510805046666634	0.99414375397082
OTU-B_1627	0.778758600619134	0.00108069511595396	0.220843692176134
OTU-B_221	0.505915266052262	0.353245905043173	0.691846001984312
OTU-B_770	0.999985994095479	0.000121477745297839	0.113650059687528
OTU-B_791	0.999985994095479	1.07074983005983e-06	0.0661525401107842
OTU-B_2098	0.999985994095479	0.00104764677533506	0.396316970380174
OTU-B_2215	0.999985994095479	0.00815441982724084	0.331424140553277
OTU-B_3075	0.50642123322008	3.77461336719594e-06	0.343541641271175
OTU-B_118	0.999985994095479	8.60400547721418e-05	0.192468424753933
OTU-B_3277	0.99875414039139	5.58237053340485e-08	0.501917279624011
OTU-B_336	0.00538025283231969	0.507572883898009	0.686957383690379
OTU-B_1278	0.404896887296224	0.510564518425515	0.498797934144896
OTU-B_2094	0.999985994095479	0.0505823174472662	0.587630967165652
OTU-B_3046	0.204505385780066	6.44127687269922e-08	0.478873308833371
OTU-B_3502	0.521113236589326	1.20678717159047e-09	0.491191296249535
OTU-B_3633	0.31641573811702	4.80353908053522e-10	0.240760039181561
OTU-B_2039	0.999985994095479	0.125245218815815	0.856064335427045
OTU-B_1041	0.999985994095479	0.0106892709302082	0.0585266460143326
OTU-B_3765	0.875812436657895	3.34340812626389e-09	0.348303887206839
OTU-B_2889	0.98310039464169	0.115948941592084	0.920579954236885
OTU-B_2561	0.999985994095479	0.0019323947415913	0.424317515021533
OTU-B_123	0.999985994095479	5.80829993694385e-14	0.00263314238985401
OTU-B_1546	0.999985994095479	0.00107754820687454	0.93984889298513
OTU-B_1714	0.999985994095479	0.275152521789907	0.881755913574779
OTU-B_2360	0.828732150495544	0.126740912392893	0.7462474355089
OTU-B_3009	0.999985994095479	0.0283463511133193	0.594924508701648
OTU-B_368	0.999985994095479	7.13895520934347e-06	0.282897576421569
OTU-B_419	0.907403016704179	4.93696109260266e-12	0.0043147799180827
OTU-B_673	0.980915726346772	0.00440210084166069	0.240907040922429
OTU-B_1602	0.675436271208563	0.346043842200286	0.925088820929869
OTU-B_1598	0.576265544656437	0.102346541585008	0.936262567190521
OTU-B_1998	0.946607312189792	0.00277994652561456	0.384720720591029
OTU-B_1211	0.738542104852917	0.198159466730362	0.913857175243354
OTU-B_1540	0.999985994095479	0.114370555162286	0.966768457487039
OTU-B_477	0.999985994095479	0.00262876260419778	0.723623411959033
OTU-B_1716	0.999985994095479	0.374029703261161	0.608871090176355
OTU-B_805	0.582852198944847	9.2936703374984e-05	0.53332382591276
OTU-B_1229	0.897512059630992	0.00176993683686881	0.121822604549976
OTU-B_2914	0.0428662678490769	0.00150418511689512	0.552132995528883
OTU-B_2385	0.967785736123012	0.0190057142071816	0.788406856137119
OTU-B_3429	0.0258482391935213	3.74472536144301e-10	0.102827241490351
OTU-B_4	0.162960359938094	0.941058294518227	0.996055760416453
OTU-B_1080	0.0872768798229796	4.96141527286513e-07	0.461612893324589
OTU-B_786	0.999985994095479	0.000572613695528701	0.262661293041006
OTU-B_2175	0.00297623340606098	0.017744890827902	0.660210602442149
OTU-B_1909	4.7726367078617e-05	0.071198024565472	0.62656893465999
OTU-B_3184	0.427453558695302	2.65640801890705e-09	0.37334030055922
OTU-B_2707	0.896883007795947	0.00103536881672958	0.320542370939746
OTU-B_36	0	9.21526485633595e-11	0.32907779467685
OTU-B_273	0.260956209485967	6.84390510535361e-06	0.13911464072176
OTU-B_12	1.44524764449481e-05	1.54007851382689e-14	0.00805544285948584
OTU-B_240	0.797356462096257	0.000182926085368955	0.197413920133661
OTU-B_2829	0.999985994095479	1.82799949054578e-05	0.480166910690697
OTU-B_1073	0.494095108655691	0.836790252251329	0.7645933047222
OTU-B_285	8.18077218217641e-177	0.0520387237431433	0.458363943174186
OTU-B_3113	0.999985994095479	0.0447964348440379	0.954096396291821
OTU-B_343	0.304449599212413	0.000669669926669558	0.248943044774335
OTU-B_231	0.123001044331511	1.02560188435894e-11	0.0629564481963326
OTU-B_1420	0.995805598921818	0.0625440700025489	0.858055374707326
OTU-B_1206	0.73104746451021	0.109326915836124	0.631546241224321
OTU-B_3406	0.660525683949489	4.2242722817379e-10	0.167934129574056
OTU-B_163	0.00950168336216052	0.914554542427696	0.746059930710594
OTU-B_2344	0.397844612632807	0.171535061135019	0.581130237051029
OTU-B_14	0.236817057259558	0.169857461393681	0.823596110946348
OTU-B_1363	0.00141000206815203	0.000481072798464822	0.684660631209824
OTU-B_328	0.999985994095479	2.64846922154446e-05	0.405849182810061
OTU-B_192	0.0362684154258314	3.01913149329054e-16	0.000134615282028739
OTU-B_257	1.77952903322555e-05	2.79014793829488e-08	0.0590038391674018
OTU-B_2653	0.999985994095479	2.31924076624622e-05	0.146078492843745
OTU-B_2477	0.79073663755238	0.136854922706682	0.677209336144067
OTU-B_28	5.39100137234238e-11	0.0497104363115299	1.51469058047981e-58
OTU-B_516	1.31712226838673e-07	1.98000044578537e-05	0.18233955900056
OTU-B_1410	0.65274395784958	0.0595969927811683	0.72602706159872
OTU-B_42	0.434570974249179	0.453052840396577	4.74894852346889e-21
OTU-B_79	5.30279062872874e-11	0.116867823827031	0
OTU-B_371	0.00674421032577058	9.19128719172434e-10	0.0312783129759098
OTU-B_3348	0.84718957247393	0.000644925543197092	0.80387284990102
OTU-B_2079	0.627831875930423	2.99671913093402e-05	0.578514229643035
OTU-B_1146	6.04568310249426e-05	0.00447499173234965	0.900277211908649
OTU-B_1067	0.962736622660222	0.000120095004940015	0.290801375516908
OTU-B_109	2.54480085908402e-07	0.312046107473963	0.55956922654405
OTU-B_1712	0.729803550250714	0.0036114655830994	0.934069179359788
OTU-B_2536	0.999985994095479	0.00588956607850946	0.394855051796624
OTU-B_2861	0.546722945619797	1.3463937178851e-05	0.583485088207731
OTU-B_107	2.64314077794938e-09	0.157007132498797	4.15015142506647e-322
OTU-B_329	5.29107954065936e-09	1.74312377738275e-09	0.0425380933298732
OTU-B_213	9.11172978708331e-05	0.0519047128269986	1.03412849241025e-257
OTU-B_864	1.22736465982217e-10	4.23883229895659e-07	0.124673422933985
OTU-B_283	0.001033062194332	2.79582463348208e-10	0.0466384688888839
OTU-B_1051	0.886743380405273	0.000497777192896764	0.930411393921386
OTU-B_319	7.64003532962428e-13	2.52768173010197e-09	0.289582585848389
OTU-B_801	0.00674421032577058	0.000204456279880425	0.177744706920832
OTU-B_1160	0.00310900279329363	0.0059418572809176	0.483165635285407
OTU-B_311	0.00476810375640788	0.0613362004922144	0.651567583868585
OTU-B_3338	0.742071439889164	6.57949441100195e-05	0.653394389208592
OTU-B_170	2.56966116473652e-14	0.752347042390644	0
OTU-B_82	1.89288546401144e-05	0.35083425487267	3.20898194138804e-91
OTU-B_129	0.994611849576551	5.47084717896325e-07	0.215541126569495
OTU-B_259	0.999985994095479	3.01471612580857e-08	0.146249834841188
OTU-B_349	0.0749462693865269	9.68458948640339e-07	0.31208343716509
OTU-B_1892	0.999985994095479	0.374172495378744	0.931828886459577
OTU-B_353	0.000306916213346962	2.18148369625944e-07	0.301751108042906
OTU-B_661	0.03475628372826	6.09483204185913e-06	0.214718716248372
OTU-B_731	0.389356786702283	5.14720192630923e-06	0.052177696818226
OTU-B_3324	0.570299370395518	2.20166299005747e-07	0.492064303878392
OTU-B_470	0.177439449622968	1.86998150206588e-07	0.0572403858792883
OTU-B_1723	0.939071199914125	0.339916592401188	0.913118196095298
OTU-B_3515	0.999985994095479	1.33685863467081e-06	0.609838187926347
OTU-B_3666	0.0302690078313141	9.36330788199185e-07	0.872414851121125
OTU-B_1014	0.79073663755238	0.000298734079899473	0.271836420232309
OTU-B_338	0.999985994095479	3.50026365677345e-08	0.417384622872028
OTU-B_1544	0.999985994095479	0.296250862477819	0.546454674801307
OTU-B_566	0.999985994095479	0.00104298171443433	0.597475715186181
OTU-B_735	0.999985994095479	0.0238004149845742	0.613003483006019
OTU-B_3402	0.87911709322423	0.0017515214076818	0.778213845197713
OTU-B_2404	0.999985994095479	0.0198528542002944	0.475244724838026
OTU-B_999	0.999985994095479	1.39199174645918e-05	0.117982597875214
OTU-B_81	0.783480003961439	0.727104923952271	0.795016753175798
OTU-B_893	0.642795386455625	0.00996047992476374	0.378886614695027
OTU-B_1451	0.509232124815425	0.00434331953865047	0.45698060038799
OTU-B_243	0.999985994095479	2.78948295997336e-08	0.211192329884724
OTU-B_377	0.94052544165036	6.76031146934061e-12	0.000799490572670661
OTU-B_1365	0.757137560476755	0.0148604312625964	0.724391878105657
OTU-B_2334	0.999985994095479	0.00093461912441298	0.44718339264938
OTU-B_2766	0.999985994095479	0.00117180962076433	0.572951834658906
OTU-B_1166	0.736569410071977	0.0437101270336425	0.941852974717835
OTU-B_1175	0.825984270487376	0.229632443614889	0.485662986180713
OTU-B_3673	0.000491707726372108	5.59149109808632e-06	0.559628019451257
OTU-B_425	0.437794372794928	0.116345892616492	0.983717069530446
OTU-B_964	0.464374246256731	0.00261315375673204	0.350285737328964
OTU-B_3500	0.267714569396717	6.65531419698138e-17	0.0110439239547165
OTU-B_197	0.000552097973933148	0.124270063747525	0.658007203734749
OTU-B_263	0.172334574695404	0.256007601079821	0.720556639691878
OTU-B_2918	0.0208349826979331	0.000148379318871951	0.720871493613931
OTU-B_1499	0.879737810905115	0.334186011062657	0.926465918443694
OTU-B_3225	0.999985994095479	3.42970802326273e-06	0.658243147657143
OTU-B_3413	2.89808339440345e-15	6.58457483686325e-10	0.105514112237263
OTU-B_3754	0.145023569618496	4.2948077195385e-06	0.46889801858319
OTU-B_3374	0.738542104852917	0.00950703269717146	0.520360650260273
OTU-B_139	0.00133962241077873	0.841699471024956	0.87047496382227
OTU-B_3503	4.85856309805092e-05	8.94545679755349e-06	0.651910851236021
OTU-B_1924	0.999985994095479	0.109107492561346	0.763815718008472
OTU-B_3743	0.790238689164882	8.25895443650199e-05	0.521550794201482
OTU-B_1125	0.983773527600519	0.729264407442612	0.420773236248645
OTU-B_2441	0.393007510377949	0.0100146493837763	0.545996182844704
OTU-B_1372	0.886665760548427	0.70754987274983	0.908663503851907
OTU-B_182	3.2544637088996e-05	0.000239096143964155	0.371155518476244
OTU-B_1127	0.582852198944847	3.34121442725616e-05	0.15098158833883
OTU-B_505	0.999985994095479	0.150852008997578	0.740883673311642
OTU-B_949	0.0682278511366562	0.0110555624763865	0.591058669136592
OTU-B_2074	0.999985994095479	0.0513380124468089	0.604558524708269
OTU-B_1196	0.79073663755238	0.127881733485864	0.66955492794978
OTU-B_1697	0.909640408191189	0.0704011377036942	0.195825061485616
OTU-B_1887	0.999985994095479	0.200993881454827	0.573476921294111
OTU-B_531	0.852013788887553	2.2415525064854e-07	0.121349341233869
OTU-B_89	0.451292414810953	0.0512774084747606	0.85920020659385
OTU-B_1392	0.886665760548427	0.00416441678433386	0.813935677014646
OTU-B_1541	0.871619390470322	0.40128873071643	0.524854736771933
OTU-B_3578	0.475348798247286	3.84885867929495e-09	0.337229524821253
OTU-B_2597	0.999985994095479	0.121772364876408	0.704989916628612
OTU-B_2888	0.102128805645473	3.82909684821314e-05	0.984460179874738
OTU-B_1231	0.0350175308707429	0.219748224613695	0.716086632348014
OTU-B_1515	0.999985994095479	0.131135132719441	0.758825010607021
OTU-B_816	0.999985994095479	0.00191897860627494	0.493236551604804
OTU-B_398	0.234069028632225	0.0144886163677662	0.378970913137544
OTU-B_3416	0.999985994095479	0.000440987716187751	0.729570626596137
OTU-B_2102	0.495242241389058	0.0983964097052334	0.37235793067503
OTU-B_2962	0.14826167177426	4.72810212381374e-06	0.759191095308679
OTU-B_3053	0.00132274860413668	5.68769573070033e-07	0.473428571798993
OTU-B_2452	0.999985994095479	0.00015295766143567	0.537269654681249
OTU-B_709	0.999985994095479	0.730828194977238	0.525516419695781
OTU-B_457	0.00457439915232779	0.603788668087123	0.481337332893164
OTU-B_1681	0.529120389493601	0.0634688721109983	0.96281777481517
OTU-B_3739	0.120402026932667	4.54204300031663e-07	0.371422858326442
OTU-B_2602	0.999985994095479	0.00152268402854937	0.78216767480104
OTU-B_1885	0.292154107675431	0.544598767192962	0.94677127657775
OTU-B_557	0.757137560476755	4.39459043917587e-06	0.185078140448264
OTU-B_2240	0.126328269952201	0.0110381852744912	0.664902629107023
OTU-B_2773	0.00801664407081885	1.5609815395192e-05	0.658717756827503
OTU-B_635	0.993943721973419	4.42595443303412e-07	0.0912206747806018
OTU-B_563	0.162276613417242	0.11238963574523	0.440113329596378
OTU-B_3127	0.0309337382091561	0.00187814155679602	0.689527372835688
OTU-B_469	0.848502287971645	2.6536807733379e-06	0.193668587454575
OTU-B_1361	0.820834377902471	0.875932715525629	0.824367573039666
OTU-B_885	0.144643183230952	0.263808139646936	0.784925953388068
OTU-B_1710	0.854756540083453	0.688496806317254	0.87715063627646
OTU-B_1809	0.38896449244801	0.205556707442075	0.935046886118738
OTU-B_966	0.0716540949914221	0.00469451903330351	0.311606325411081
OTU-B_2007	0.647095949247527	0.0721336038801055	0.723358106619562
OTU-B_484	0.709172741281485	0.118776975415847	0.481931974411619
OTU-B_2692	0.999985994095479	2.45622427582823e-05	0.930428105016238
OTU-B_1106	0.999985994095479	0.580630944400215	0.51093025553137
OTU-B_2048	0.027987132117842	0.0631352266078691	0.770446946852982
OTU-B_1689	0.999985994095479	0.725505956092231	0.891249588007734
OTU-B_3676	0.0168742783020902	6.21023362245604e-07	0.843822994926105
OTU-B_1869	0.999985994095479	0.0721030169733703	0.670289975768006
OTU-B_2005	0.999985994095479	0.12296869532173	0.711878148097468
OTU-B_1849	0.999985994095479	0.984983044829931	0.769357214717533
OTU-B_2357	0.827058260822798	0.0030543764947089	0.423974179849135
OTU-B_3409	0.429154273384555	5.991872925464e-09	0.305943881883797
OTU-B_689	0.999985994095479	0.0645149743087321	0.783137735993787
OTU-B_2637	0.999985994095479	0.00723537306203776	0.201887172368053
OTU-B_3086	0.098275866946649	2.31357864181488e-08	0.172178376311831
OTU-B_490	0.884478396557466	0.000779433730147932	0.316744054997926
OTU-B_1133	0.122658954011923	7.17828659531622e-06	0.157085076116585
OTU-B_2229	0.64660299049125	0.00062970703459254	0.400468589678259
OTU-B_2994	0.999985994095479	0.00121974980196084	0.928688842888983
OTU-B_3258	0.0284884857910765	4.19002419920491e-08	0.492720974979232
OTU-B_3491	0.000949526096195359	4.00884994819943e-05	0.409014744966454
OTU-B_1253	0.928129916158544	0.565472662122151	0.700665928944938
OTU-B_1967	0.999985994095479	0.478200210355867	0.993255859452639
OTU-B_2306	0.0015857591173355	0.206730092991165	0.914116644053259
OTU-B_2742	0.69731640973903	0.000744347351655539	0.47603710665854
OTU-B_3039	0.0183139197963441	0.289434394698266	0.750187944407409
OTU-B_2425	0.999985994095479	0.50658464066412	0.67680235077427
OTU-B_3418	0.269728209266758	0.0117480982721979	0.539115166981015
OTU-B_1220	0.582410229804179	0.0587429013301707	0.96705990030091
OTU-B_3335	0.606699355416893	0.00122231609147342	0.679264349470141
OTU-B_1312	0.999985994095479	1.92729138439594e-05	0.0917731608612353
OTU-B_2502	0.486314754485416	0.0151125655320112	0.66591890379559
OTU-B_632	0.748322750216823	0.00443244894587107	0.570389381928344
OTU-B_1307	0.735129759560864	0.532282013999901	0.374703531964828
OTU-B_1336	0.94052544165036	0.0039807778863115	0.276678188991349
OTU-B_2323	0.570505271589336	0.000195727214776454	0.259928265535987
OTU-B_2734	0.996452976731917	0.0366210035690799	0.65759469699417
OTU-B_1677	0.246897444066374	0.491791441428342	0.981884219447342
OTU-B_1040	0.408166140535036	0.630981550004355	0.703937743016225
OTU-B_2946	0.999985994095479	0.0791374451790286	0.834695890480484
OTU-B_2247	0.132091294024499	0.000277010278208654	0.421527218255627
OTU-B_1342	0.120967227372001	0.0460399811241773	0.945457208053958
OTU-B_3382	0.469073311451822	6.7662680373436e-09	0.535436975674531
OTU-B_1985	0.999985994095479	0.0590470717830711	0.913300185527862
OTU-B_3007	0.489227234459084	0.00165950792684516	0.786384690862839
OTU-B_1044	0.0851891572162361	0.000423042918984163	0.869505933363496
OTU-B_3625	0.0876256800633498	1.76427329684676e-08	0.52197370281005
OTU-B_1450	0.919851494684496	0.0463541526639293	0.592115795979779
OTU-B_937	0.953657211517964	0.000383310311058685	0.480281851484967
OTU-B_1304	0.999985994095479	0.0432883094523307	0.958810630698176
OTU-B_1390	0.512157214897576	0.590943537801757	0.954189891361938
OTU-B_2284	0.908525765617663	0.21113429708796	0.87925012772941
OTU-B_2078	0.814269473586485	0.00155786241556636	0.852964469782809
OTU-B_3643	0.0576429968448816	0.00326598046999431	0.691726014202789
OTU-B_3235	0.999985994095479	0.00467833133148752	0.663702933432581
OTU-B_3386	0.0679371803876808	0.0226194505373071	0.637027161700999
OTU-B_1226	0.999985994095479	0.135509707224389	0.670501222168074
OTU-B_799	0.999985994095479	0.598275589914152	0.991951517273516
OTU-B_3179	0.0905594230866646	4.14416026008445e-05	0.589388904631641
OTU-B_3350	0.326883865430499	0.000431040927533051	0.531566822803609
OTU-B_2354	0.0823491119890971	0.0318159562152628	0.619123745217564
OTU-B_595	0.121528568756064	0.000494737096303959	0.685254625638063
OTU-B_1208	0.0670828270300503	0.529802847608483	0.486124680373225
OTU-B_3741	0.0505192901345667	1.27318129556943e-06	0.430627535113581
OTU-B_3188	0.121143532762801	8.43020610143614e-05	0.513426613066889
OTU-B_3477	2.14318207248984e-07	0.000760224745220319	0.806489550238315
OTU-B_1412	0.230190952353347	0.0944585924061826	0.921595072514363
OTU-B_2834	0.292292196478024	0.0288059495928189	0.748148308760484
OTU-B_2686	0.72775772906868	0.29137906987958	0.288966872734267
OTU-B_2832	0.828171685139418	2.80105075909923e-05	0.605407264242854
OTU-B_2041	0.00690347884797431	0.262782406870627	0.710249695843567
OTU-B_2103	0.999985994095479	0.0796733479645982	0.847490549828809
OTU-B_1217	0.868847142645184	0.157338012517301	0.364138394163966
OTU-B_2419	0.988012409039856	0.0125464712221469	0.584414394055177
OTU-B_2350	0.999985994095479	0.0217107817500989	0.628188339202023
OTU-B_3678	0.403917621488032	3.5879127959083e-07	0.495184493903592
OTU-B_2297	0.999985994095479	4.70571322171609e-05	0.313947335161439
OTU-B_2549	0.698146842127183	0.000895522612627549	0.378369227457007
OTU-B_1534	0.680095545534925	0.0140936402286566	0.0443065243565872
OTU-B_3149	0.999985994095479	1.48258103027652e-05	0.675814017664478
OTU-B_3421	0.314782637433427	0.0028184550548697	0.498906249194859
OTU-B_1686	0.393007510377949	0.397738208122382	0.765991700594061
OTU-B_2226	0.999985994095479	0.039204953309179	0.559090983358654
OTU-B_2909	0.00476810375640788	0.00179774743299995	0.402998863979601
OTU-B_879	0.164078185371516	0.323350175298503	0.433520921068641
OTU-B_2086	0.144336465481334	0.00250197340285414	0.510774416046551
OTU-B_3497	0.379513585133978	1.6304733256654e-08	0.35313680015231
OTU-B_3788	0.168688984565059	0.00232311772674526	0.678262239004112
OTU-B_2153	0.919851494684496	0.0342206187624845	0.334175625719007
OTU-B_1810	0.495242241389058	0.128066761516752	0.74762757248961
OTU-B_3229	0.358170306387807	7.64849256802316e-07	0.492024957439898
OTU-B_2303	0.935393628715924	0.130581022085371	0.9765539096941
OTU-B_3241	0.164078185371516	2.91548464762205e-05	0.506630526061142
OTU-B_2897	0.999985994095479	0.291694231321242	0.643564670238989
OTU-B_898	0.328190926780605	0.0371868832808214	0.12348717195258
OTU-B_3408	0.999985994095479	0.000117903255351782	0.856571862092758
OTU-B_3712	0.999985994095479	2.47908616201001e-07	0.177075215462739
OTU-B_512	0.999985994095479	0.000302451171399068	0.0345433759957713
OTU-B_1048	0.953657211517964	0.0600414435235956	0.694177883044157
OTU-B_1642	0.999985994095479	0.00105361064145611	0.693243619713697
